"";"gene_ID";"gene";"X3"
"8761";"LOC116803898";"LOC116803898";"Gene Expression"
"8762";"LOC6577781";"LOC6577781";"Gene Expression"
"8763";"Trnad-guc_5";"Trnad-guc_5";"Gene Expression"
"8764";"Trnam-cau_2";"Trnam-cau_2";"Gene Expression"
"8765";"LOC6577782";"CG45066";"Gene Expression"
"8766";"LOC6577783";"CG17625";"Gene Expression"
"8767";"LOC122757339";"LOC122757339";"Gene Expression"
"8768";"LOC6577784";"CG14154";"Gene Expression"
"8769";"LOC6577785";"LOC6577785";"Gene Expression"
"8770";"LOC6577786";"CG34393";"Gene Expression"
"8771";"Trnad-guc_6";"Trnad-guc_6";"Gene Expression"
"8772";"Trnad-guc_7";"Trnad-guc_7";"Gene Expression"
"8773";"Trnad-guc_8";"Trnad-guc_8";"Gene Expression"
"8774";"Trnad-guc_9";"Trnad-guc_9";"Gene Expression"
"8775";"LOC6577793";"CG31705";"Gene Expression"
"8776";"LOC6577794";"CG31706";"Gene Expression"
"8777";"LOC26527530";"kek2";"Gene Expression"
"8778";"LOC122757332";"LOC122757332";"Gene Expression"
"8779";"LOC6577796";"CG6614";"Gene Expression"
"8780";"LOC6577798";"LOC6577798";"Gene Expression"
"8781";"LOC6577799";"LOC6577799";"Gene Expression"
"8782";"LOC6577800";"CG4983";"Gene Expression"
"8783";"LOC26528328";"LOC26528328";"Gene Expression"
"8784";"LOC6577803";"LOC6577803";"Gene Expression"
"8785";"LOC6577805";"Vha100-5";"Gene Expression"
"8786";"LOC116803956";"LOC116803956";"Gene Expression"
"8787";"LOC116803953";"LOC116803953";"Gene Expression"
"8788";"LOC6577806";"CG14931";"Gene Expression"
"8789";"LOC6577807";"CG14932";"Gene Expression"
"8790";"LOC26527323";"Tsp33B";"Gene Expression"
"8791";"LOC6577808";"CG2493";"Gene Expression"
"8792";"LOC6577814";"Msp300";"Gene Expression"
"8793";"LOC6577815";"LOC6577815";"Gene Expression"
"8794";"LOC6577817";"LOC6577817";"Gene Expression"
"8795";"LOC6577818";"CG31808";"Gene Expression"
"8796";"LOC6577819";"Cyt-c-d";"Gene Expression"
"8797";"LOC6577820";"Cyt-c-p";"Gene Expression"
"8798";"LOC6577821";"VhaSFD";"Gene Expression"
"8799";"LOC6577822";"Tsen2";"Gene Expression"
"8800";"LOC6577823";"CG17996";"Gene Expression"
"8801";"LOC6577824";"Rack1";"Gene Expression"
"8802";"LOC6577825";"CG7115";"Gene Expression"
"8803";"LOC6577826";"LanB1";"Gene Expression"
"8804";"LOC6577827";"cdc14";"Gene Expression"
"8805";"LOC6577828";"r2d2";"Gene Expression"
"8806";"LOC6577829";"Herp";"Gene Expression"
"8807";"LOC6577830";"LKRSDH";"Gene Expression"
"8808";"LOC6577831";"CG7149";"Gene Expression"
"8809";"LOC26527118";"LOC26527118";"Gene Expression"
"8810";"LOC26528507";"LOC26528507";"Gene Expression"
"8811";"LOC6577832";"LOC6577832";"Gene Expression"
"8812";"LOC6577834";"LOC6577834";"Gene Expression"
"8813";"LOC6577835";"LOC6577835";"Gene Expression"
"8814";"LOC6577836";"LOC6577836";"Gene Expression"
"8815";"LOC6577837";"LOC6577837";"Gene Expression"
"8816";"LOC122757330";"LOC122757330";"Gene Expression"
"8817";"LOC6577838";"kek1";"Gene Expression"
"8818";"LOC26527358";"LOC26527358";"Gene Expression"
"8819";"LOC26528363";"LOC26528363";"Gene Expression"
"8820";"LOC6577839";"CG16800";"Gene Expression"
"8821";"LOC6577840";"Vha68-2";"Gene Expression"
"8822";"LOC6577841";"Vha68-3";"Gene Expression"
"8823";"LOC6577842";"Yip1d1";"Gene Expression"
"8824";"LOC122757345";"LOC122757345";"Gene Expression"
"8825";"LOC6577843";"Vha68-1";"Gene Expression"
"8826";"LOC6577844";"Tor";"Gene Expression"
"8827";"LOC6577846";"CG9934";"Gene Expression"
"8828";"LOC6577847";"A16";"Gene Expression"
"8829";"LOC26527770";"CG42688";"Gene Expression"
"8830";"LOC6577848";"CG9932";"Gene Expression"
"8831";"LOC6577849";"CG43050";"Gene Expression"
"8832";"LOC6577850";"Pk34A";"Gene Expression"
"8833";"LOC122757348";"LOC122757348";"Gene Expression"
"8834";"LOC6577851";"kmg";"Gene Expression"
"8835";"LOC6577852";"DnaJ-H";"Gene Expression"
"8836";"LOC6577853";"Sirt1";"Gene Expression"
"8837";"LOC6577854";"Sfmbt";"Gene Expression"
"8838";"LOC6577855";"CG5439";"Gene Expression"
"8839";"LOC6577856";"Alg7";"Gene Expression"
"8840";"LOC6577857";"Mgat3";"Gene Expression"
"8841";"LOC6577858";"Rsph1";"Gene Expression"
"8842";"LOC6577859";"CG16974";"Gene Expression"
"8843";"LOC116803842";"LOC116803842";"Gene Expression"
"8844";"LOC116803843";"LOC116803843";"Gene Expression"
"8845";"LOC116803901";"LOC116803901";"Gene Expression"
"8846";"LOC122756700";"LOC122756700";"Gene Expression"
"8847";"LOC6577865";"LOC6577865";"Gene Expression"
"8848";"LOC6577867";"del";"Gene Expression"
"8849";"LOC6577868";"CG9253";"Gene Expression"
"8850";"LOC6577870";"Dap160";"Gene Expression"
"8851";"LOC6577872";"Nhe2";"Gene Expression"
"8852";"LOC116803997";"LOC116803997";"Gene Expression"
"8853";"LOC116803996";"CG46307";"Gene Expression"
"8854";"LOC6577873";"tho2";"Gene Expression"
"8855";"LOC6577874";"Ir25a";"Gene Expression"
"8856";"LOC6577875";"tank";"Gene Expression"
"8857";"LOC6577876";"CG12194";"Gene Expression"
"8858";"LOC6577877";"mxt";"Gene Expression"
"8859";"LOC6577878";"CG11927";"Gene Expression"
"8860";"LOC6577879";"mRpS2";"Gene Expression"
"8861";"LOC6577880";"Mon1";"Gene Expression"
"8862";"LOC6577883";"smog";"Gene Expression"
"8863";"LOC6577881";"LOC6577881";"Gene Expression"
"8864";"LOC6577882";"LOC6577882";"Gene Expression"
"8865";"LOC122757349";"LOC122757349";"Gene Expression"
"8866";"LOC6577884";"Cf2";"Gene Expression"
"8867";"LOC6577885";"CG3008";"Gene Expression"
"8868";"LOC122757350";"LOC122757350";"Gene Expression"
"8869";"LOC6577886";"LOC6577886";"Gene Expression"
"8870";"LOC6577887";"CG3036";"Gene Expression"
"8871";"LOC122757355";"LOC122757355";"Gene Expression"
"8872";"LOC6577888";"Reph";"Gene Expression"
"8873";"LOC6577889";"CG3407";"Gene Expression"
"8874";"LOC6577890";"slp1";"Gene Expression"
"8875";"LOC6577891";"slp2";"Gene Expression"
"8876";"LOC6577892";"TTLL4B";"Gene Expression"
"8877";"LOC6577893";"CG10600";"Gene Expression"
"8878";"LOC6577894";"ScpX";"Gene Expression"
"8879";"LOC6577895";"CG17597";"Gene Expression"
"8880";"LOC116803908";"Ugt36E1";"Gene Expression"
"8881";"LOC122757353";"Ugt36D1";"Gene Expression"
"8882";"LOC6577898";"Ugt36F1";"Gene Expression"
"8883";"LOC6577899";"CG17325";"Gene Expression"
"8884";"LOC26527988";"CG42305";"Gene Expression"
"8885";"LOC26527708";"CG42502";"Gene Expression"
"8886";"LOC6577900";"CG10570";"Gene Expression"
"8887";"LOC122757340";"LOC122757340";"Gene Expression"
"8888";"LOC26528733";"LOC26528733";"Gene Expression"
"8889";"LOC6577902";"LOC6577902";"Gene Expression"
"8890";"LOC6577904";"ham";"Gene Expression"
"8891";"LOC6577905";"CG15167";"Gene Expression"
"8892";"LOC6577907";"CG10348";"Gene Expression"
"8893";"LOC6577908";"CG17681";"Gene Expression"
"8894";"LOC6577909";"LOC6577909";"Gene Expression"
"8895";"LOC6577910";"CG5783";"Gene Expression"
"8896";"LOC6577911";"JMJD4";"Gene Expression"
"8897";"LOC6577914";"CG42750";"Gene Expression"
"8898";"LOC6577913";"Ptp36E";"Gene Expression"
"8899";"LOC6577915";"CG31802";"Gene Expression"
"8900";"LOC6577917";"CG18081";"Gene Expression"
"8901";"LOC6577918";"CG6465";"Gene Expression"
"8902";"LOC122757351";"LOC122757351";"Gene Expression"
"8903";"LOC6577919";"CG31787";"Gene Expression"
"8904";"LOC6577920";"CG5790";"Gene Expression"
"8905";"LOC6577922";"Fas3";"Gene Expression"
"8906";"LOC122757361";"LOC122757361";"Gene Expression"
"8907";"LOC122757341";"LOC122757341";"Gene Expression"
"8908";"LOC6577923";"LOC6577923";"Gene Expression"
"8909";"LOC6577924";"Naa20B";"Gene Expression"
"8910";"LOC6577925";"CG4957";"Gene Expression"
"8911";"LOC6577926";"vtd";"Gene Expression"
"8912";"LOC6577927";"Mob3";"Gene Expression"
"8913";"LOC6577928";"CG34367";"Gene Expression"
"8914";"LOC6577929";"Dlg5";"Gene Expression"
"8915";"LOC6577930";"spz4";"Gene Expression"
"8916";"LOC6577931";"Cog8";"Gene Expression"
"8917";"LOC122757352";"LOC122757352";"Gene Expression"
"8918";"LOC26527340";"LOC26527340";"Gene Expression"
"8919";"LOC122757338";"LOC122757338";"Gene Expression"
"8920";"LOC122757342";"LOC122757342";"Gene Expression"
"8921";"LOC122757346";"LOC122757346";"Gene Expression"
"8922";"LOC6577933";"salm";"Gene Expression"
"8923";"LOC122757337";"LOC122757337";"Gene Expression"
"8924";"LOC6577936";"salr";"Gene Expression"
"8925";"LOC6577937";"LOC6577937";"Gene Expression"
"8926";"LOC6577938";"Osi21";"Gene Expression"
"8927";"LOC6577939";"mre11";"Gene Expression"
"8928";"LOC6577940";"LOC6577940";"Gene Expression"
"8929";"LOC6577941";"Ppt2";"Gene Expression"
"8930";"LOC6577942";"CG33695";"Gene Expression"
"8931";"LOC6577943";"cmet";"Gene Expression"
"8932";"LOC6577944";"ab";"Gene Expression"
"8933";"LOC6577948";"Ca-beta";"Gene Expression"
"8934";"LOC6577946";"CG4788";"Gene Expression"
"8935";"LOC6577950";"CG6287";"Gene Expression"
"8936";"LOC6577951";"LOC6577951";"Gene Expression"
"8937";"LOC6577952";"Gyc32E";"Gene Expression"
"8938";"LOC26527186";"CG31867";"Gene Expression"
"8939";"LOC6577953";"hgo";"Gene Expression"
"8940";"LOC6577954";"CG4751";"Gene Expression"
"8941";"LOC116803949";"LOC116803949";"Gene Expression"
"8942";"LOC6577955";"RfC38";"Gene Expression"
"8943";"LOC6577956";"Nup160";"Gene Expression"
"8944";"LOC6577957";"Csl4";"Gene Expression"
"8945";"LOC116803950";"LOC116803950";"Gene Expression"
"8946";"LOC6577958";"CG14921";"Gene Expression"
"8947";"LOC6577959";"SCAR";"Gene Expression"
"8948";"LOC122757331";"LOC122757331";"Gene Expression"
"8949";"LOC6577960";"ATPsynG";"Gene Expression"
"8950";"LOC6577961";"piwi";"Gene Expression"
"8951";"LOC6577962";"CG12253";"Gene Expression"
"8952";"LOC6577964";"TTLL4A";"Gene Expression"
"8953";"LOC6577965";"aub";"Gene Expression"
"8954";"LOC6577966";"RpL9";"Gene Expression"
"8955";"LOC6577968";"Nup154";"Gene Expression"
"8956";"LOC6577969";"Art8";"Gene Expression"
"8957";"LOC6577970";"Cog4";"Gene Expression"
"8958";"LOC6577971";"Grip75";"Gene Expression"
"8959";"LOC6577972";"RluA-1";"Gene Expression"
"8960";"LOC122757334";"LOC122757334";"Gene Expression"
"8961";"LOC6577973";"RluA-2";"Gene Expression"
"8962";"LOC6577974";"LManII";"Gene Expression"
"8963";"LOC6577975";"ppk10";"Gene Expression"
"8964";"LOC26528367";"CG43054";"Gene Expression"
"8965";"LOC6577976";"loh";"Gene Expression"
"8966";"LOC26527291";"LOC26527291";"Gene Expression"
"8967";"LOC26527490";"LOC26527490";"Gene Expression"
"8968";"LOC6577977";"Nse4";"Gene Expression"
"8969";"LOC6577978";"CG17768";"Gene Expression"
"8970";"LOC6577979";"holn1";"Gene Expression"
"8971";"LOC6577980";"Bug22";"Gene Expression"
"8972";"LOC6577981";"CG5188";"Gene Expression"
"8973";"LOC6577982";"Sirt6";"Gene Expression"
"8974";"LOC6577983";"LSm-4";"Gene Expression"
"8975";"LOC6577984";"KdelR";"Gene Expression"
"8976";"LOC6577985";"SmB";"Gene Expression"
"8977";"LOC6577986";"Wdfy2";"Gene Expression"
"8978";"LOC6577987";"TBC1D16";"Gene Expression"
"8979";"LOC6577988";"TfIIB";"Gene Expression"
"8980";"LOC6577989";"STUB1";"Gene Expression"
"8981";"LOC6577990";"RfC3";"Gene Expression"
"8982";"LOC6577991";"CG4953";"Gene Expression"
"8983";"LOC6577992";"Ir31a";"Gene Expression"
"8984";"LOC6577993";"lft";"Gene Expression"
"8985";"LOC6577994";"CG5022";"Gene Expression"
"8986";"LOC6577995";"Sps2";"Gene Expression"
"8987";"LOC6577996";"Cand1";"Gene Expression"
"8988";"LOC6577997";"ClpP";"Gene Expression"
"8989";"LOC6577998";"LOC6577998";"Gene Expression"
"8990";"LOC6577999";"LOC6577999";"Gene Expression"
"8991";"LOC6578000";"LOC6578000";"Gene Expression"
"8992";"LOC6578001";"CG11319";"Gene Expression"
"8993";"LOC116803978";"LOC116803978";"Gene Expression"
"8994";"LOC122757329";"LOC122757329";"Gene Expression"
"8995";"LOC6578002";"CG13766";"Gene Expression"
"8996";"LOC6578003";"Ent2";"Gene Expression"
"8997";"LOC6578004";"CG9596";"Gene Expression"
"8998";"LOC6578005";"COX5BL";"Gene Expression"
"8999";"LOC6578006";"COX5B";"Gene Expression"
"9000";"LOC6578007";"IFT52";"Gene Expression"
"9001";"LOC6578008";"eya";"Gene Expression"
"9002";"LOC116803906";"LOC116803906";"Gene Expression"
"9003";"LOC6578009";"CG18171";"Gene Expression"
"9004";"LOC6578010";"CG43861";"Gene Expression"
"9005";"LOC6578011";"Hf";"Gene Expression"
"9006";"LOC6578012";"LOC6578012";"Gene Expression"
"9007";"LOC6578013";"LOC6578013";"Gene Expression"
"9008";"LOC26527147";"CG10680";"Gene Expression"
"9009";"LOC122757325";"LOC122757325";"Gene Expression"
"9010";"LOC6578015";"CG16772";"Gene Expression"
"9011";"LOC6578016";"CG13965";"Gene Expression"
"9012";"LOC26527974";"LOC26527974";"Gene Expression"
"9013";"LOC6578017";"COX4";"Gene Expression"
"9014";"LOC6578020";"sick";"Gene Expression"
"9015";"LOC26528339";"CG10481";"Gene Expression"
"9016";"LOC6578021";"LOC6578021";"Gene Expression"
"9017";"LOC122757326";"LOC122757326";"Gene Expression"
"9018";"LOC6578024";"LOC6578024";"Gene Expression"
"9019";"LOC6578025";"LOC6578025";"Gene Expression"
"9020";"LOC6578026";"LOC6578026";"Gene Expression"
"9021";"LOC6578027";"LOC6578027";"Gene Expression"
"9022";"LOC122757327";"LOC122757327";"Gene Expression"
"9023";"LOC6578029";"LOC6578029";"Gene Expression"
"9024";"LOC122757328";"LOC122757328";"Gene Expression"
"9025";"LOC6578030";"LOC6578030";"Gene Expression"
"9026";"LOC116803924";"LOC116803924";"Gene Expression"
"9027";"LOC116803923";"LOC116803923";"Gene Expression"
"9028";"LOC6578031";"fs(2)ltoPP43";"Gene Expression"
"9029";"LOC6586972";"CG10466";"Gene Expression"
"9030";"LOC6578032";"CG10466_1";"Gene Expression"
"9031";"LOC6578033";"CdGAPr";"Gene Expression"
"9032";"LOC6578034";"LOC6578034";"Gene Expression"
"9033";"LOC116803877";"LOC116803877";"Gene Expression"
"9034";"LOC6578035";"LOC6578035";"Gene Expression"
"9035";"LOC6578036";"bsh";"Gene Expression"
"9036";"LOC6578037";"fbp";"Gene Expression"
"9037";"LOC6578038";"CG10463";"Gene Expression"
"9038";"LOC6578039";"CG10628";"Gene Expression"
"9039";"LOC6578040";"CG10631";"Gene Expression"
"9040";"LOC6578042";"Nf-YB";"Gene Expression"
"9041";"LOC6578043";"CG10462";"Gene Expression"
"9042";"LOC6578044";"Lar";"Gene Expression"
"9043";"LOC6578045";"scw";"Gene Expression"
"9044";"LOC6578046";"LOC6578046";"Gene Expression"
"9045";"LOC116803979";"LOC116803979";"Gene Expression"
"9046";"LOC26528504";"LOC26528504";"Gene Expression"
"9047";"LOC6578048";"CG10366";"Gene Expression"
"9048";"LOC6578049";"PCNA2";"Gene Expression"
"9049";"LOC6578050";"HemK1";"Gene Expression"
"9050";"LOC6578051";"nAChRalpha6";"Gene Expression"
"9051";"LOC6578052";"CG13123";"Gene Expression"
"9052";"LOC6578053";"CG4036";"Gene Expression"
"9053";"LOC6578054";"RPA2";"Gene Expression"
"9054";"LOC6578055";"IP3K1";"Gene Expression"
"9055";"LOC122757344";"LOC122757344";"Gene Expression"
"9056";"LOC6578056";"ppk11";"Gene Expression"
"9057";"LOC116803983";"LOC116803983";"Gene Expression"
"9058";"LOC6578057";"ppk16";"Gene Expression"
"9059";"LOC6578058";"LOC6578058";"Gene Expression"
"9060";"LOC6578059";"CG17633";"Gene Expression"
"9061";"LOC6578062";"ppk18";"Gene Expression"
"9062";"LOC6578061";"LOC6578061";"Gene Expression"
"9063";"LOC6578063";"und";"Gene Expression"
"9064";"LOC6578064";"Taf11";"Gene Expression"
"9065";"LOC6578065";"zf30C";"Gene Expression"
"9066";"LOC6578066";"CG3635";"Gene Expression"
"9067";"LOC6578067";"Nckx30C";"Gene Expression"
"9068";"LOC6578068";"CG13117";"Gene Expression"
"9069";"LOC6578071";"CG13116";"Gene Expression"
"9070";"LOC6578072";"CG4364";"Gene Expression"
"9071";"LOC6578073";"pelo";"Gene Expression"
"9072";"LOC6578074";"CG31710";"Gene Expression"
"9073";"LOC6578075";"hoip";"Gene Expression"
"9074";"LOC6578076";"RpS21";"Gene Expression"
"9075";"LOC6578077";"CG3104";"Gene Expression"
"9076";"LOC6578087";"B4";"Gene Expression"
"9077";"LOC6578078";"CG16853";"Gene Expression"
"9078";"LOC6578079";"CG9263";"Gene Expression"
"9079";"LOC6578080";"CG16852";"Gene Expression"
"9080";"LOC6578081";"CG15638";"Gene Expression"
"9081";"LOC26527478";"LOC26527478";"Gene Expression"
"9082";"LOC6578083";"LOC6578083";"Gene Expression"
"9083";"LOC6578084";"CG33642";"Gene Expression"
"9084";"LOC6578085";"CG33640";"Gene Expression"
"9085";"LOC26527271";"LOC26527271";"Gene Expression"
"9086";"LOC6578088";"CG42784";"Gene Expression"
"9087";"LOC6578091";"Hacd2";"Gene Expression"
"9088";"LOC6578095";"Tehao";"Gene Expression"
"9089";"LOC6578093";"LOC6578093";"Gene Expression"
"9090";"LOC6578094";"LOC6578094";"Gene Expression"
"9091";"LOC6578096";"CG16956";"Gene Expression"
"9092";"LOC6578097";"Vm34Ca";"Gene Expression"
"9093";"LOC6578098";"CG7110";"Gene Expression"
"9094";"LOC6578099";"CG16957";"Gene Expression"
"9095";"LOC6578100";"RpL24";"Gene Expression"
"9096";"LOC6578101";"CG7099";"Gene Expression"
"9097";"LOC6578102";"RanGAP";"Gene Expression"
"9098";"LOC6578103";"Top2";"Gene Expression"
"9099";"LOC6578104";"CG10026";"Gene Expression"
"9100";"LOC6578105";"tj";"Gene Expression"
"9101";"LOC6578106";"CG10195";"Gene Expression"
"9102";"LOC6578107";"MSBP";"Gene Expression"
"9103";"LOC6578108";"CG13084";"Gene Expression"
"9104";"LOC6578109";"CG13083";"Gene Expression"
"9105";"LOC6578110";"CG10194";"Gene Expression"
"9106";"LOC6578111";"CG18094";"Gene Expression"
"9107";"LOC6578112";"CG10189";"Gene Expression"
"9108";"LOC6578113";"swm";"Gene Expression"
"9109";"LOC6578114";"Top3alpha";"Gene Expression"
"9110";"LOC6578115";"cyst";"Gene Expression"
"9111";"LOC6578116";"TM9SF4";"Gene Expression"
"9112";"LOC6578117";"CG9008";"Gene Expression"
"9113";"LOC6578118";"p38b";"Gene Expression"
"9114";"LOC6578119";"CG16890";"Gene Expression"
"9115";"LOC6578120";"Eato";"Gene Expression"
"9116";"LOC6578121";"CG16863";"Gene Expression"
"9117";"LOC6578122";"Sec71";"Gene Expression"
"9118";"LOC6578123";"CAH1";"Gene Expression"
"9119";"LOC116803673";"LOC116803673";"Gene Expression"
"9120";"LOC6578125";"Adat1";"Gene Expression"
"9121";"LOC6578126";"CG16865";"Gene Expression"
"9122";"LOC6578127";"Sos";"Gene Expression"
"9123";"LOC6578128";"b";"Gene Expression"
"9124";"LOC6578129";"tam";"Gene Expression"
"9125";"LOC6578130";"Arpc1";"Gene Expression"
"9126";"LOC6578131";"Npc2a";"Gene Expression"
"9127";"LOC6578132";"CG33543";"Gene Expression"
"9128";"LOC122757343";"LOC122757343";"Gene Expression"
"9129";"LOC6578133";"CG15353";"Gene Expression"
"9130";"LOC6578134";"Nplp4";"Gene Expression"
"9131";"Trnaq-cug_1";"Trnaq-cug_1";"Gene Expression"
"9132";"Trnaq-cug_2";"Trnaq-cug_2";"Gene Expression"
"9133";"LOC6578140";"CG4238";"Gene Expression"
"9134";"Trnaq-cug_3";"Trnaq-cug_3";"Gene Expression"
"9135";"Trnaq-cug_4";"Trnaq-cug_4";"Gene Expression"
"9136";"LOC6578141";"CG42296";"Gene Expression"
"9137";"LOC6578142";"Su(dx)";"Gene Expression"
"9138";"LOC6578143";"Or22c";"Gene Expression"
"9139";"LOC6578144";"CG17470";"Gene Expression"
"9140";"LOC6578145";"phr6-4";"Gene Expression"
"9141";"LOC6578146";"CG2608";"Gene Expression"
"9142";"LOC116804003";"LOC116804003";"Gene Expression"
"9143";"LOC122757362";"LOC122757362";"Gene Expression"
"9144";"LOC122757363";"LOC122757363";"Gene Expression"
"9145";"LOC116804001";"LOC116804001";"Gene Expression"
"9146";"LOC116804002";"LOC116804002";"Gene Expression"
"9147";"LOC116804004";"LOC116804004";"Gene Expression"
"9148";"LOC26527476";"LOC26527476";"Gene Expression"
"9149";"LOC6578147";"CG2611";"Gene Expression"
"9150";"LOC6578148";"brun";"Gene Expression"
"9151";"LOC6578149";"CG2614";"Gene Expression"
"9152";"LOC6578150";"CG31678";"Gene Expression"
"9153";"LOC122757357";"LOC122757357";"Gene Expression"
"9154";"LOC6578151";"IKKepsilon";"Gene Expression"
"9155";"LOC6578152";"CG2617";"Gene Expression"
"9156";"LOC6578153";"Hr38";"Gene Expression"
"9157";"LOC122757336";"LOC122757336";"Gene Expression"
"9158";"LOC6578154";"CG9316";"Gene Expression"
"9159";"LOC122757335";"LOC122757335";"Gene Expression"
"9160";"LOC6578155";"CarT";"Gene Expression"
"9161";"LOC6578156";"TM9SF2";"Gene Expression"
"9162";"LOC6578157";"Fs(2)Ket";"Gene Expression"
"9163";"LOC6578158";"Amacr";"Gene Expression"
"9164";"LOC6578159";"Ns4";"Gene Expression"
"9165";"LOC6578160";"Rhau";"Gene Expression"
"9166";"LOC26528194";"uex";"Gene Expression"
"9167";"LOC6578161";"CG12547";"Gene Expression"
"9168";"LOC26527632";"CG41378";"Gene Expression"
"9169";"LOC6578162";"Naxd";"Gene Expression"
"9170";"LOC6578163";"CG17691";"Gene Expression"
"9171";"LOC6578164";"Fis1";"Gene Expression"
"9172";"LOC6578165";"IntS3";"Gene Expression"
"9173";"LOC26528510";"LOC26528510";"Gene Expression"
"9174";"LOC26527170";"CG40439";"Gene Expression"
"9175";"LOC6578166";"CG17883";"Gene Expression"
"9176";"LOC26528421";"CG40498";"Gene Expression"
"9177";"LOC6578167";"Haspin";"Gene Expression"
"9178";"LOC26528230";"LOC26528230";"Gene Expression"
"9179";"LOC26527624";"DIP-lambda";"Gene Expression"
"9180";"LOC6578168";"LOC6578168";"Gene Expression"
"9181";"LOC6578169";"LOC6578169";"Gene Expression"
"9182";"LOC26528524";"LOC26528524";"Gene Expression"
"9183";"LOC26527518";"LOC26527518";"Gene Expression"
